Age,Gender,Annual Income,Number of Dependents,Education Level,Health Score,Location,Policy Type,Active Policy days,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
24.0,Male,96215.0,0.0,Master's,34.132020981958064,Urban,Premium,548,0.0,,1.0,Good,No,Rarely,House,361.0
26.0,Female,1026.0,3.0,Master's,37.96479292873163,Urban,Basic,1804,0.0,595.0,3.0,Good,No,Rarely,Apartment,2089.0
46.0,Female,36752.0,1.0,Bachelor's,43.2624102160881,Suburban,Premium,191,1.0,,4.0,Poor,Yes,Daily,Condo,1233.0
37.0,Male,38612.0,0.0,Bachelor's,25.836285004508188,Suburban,Comprehensive,1686,0.0,,6.0,Average,No,Monthly,House,719.0
,Male,,0.0,Bachelor's,13.93558530553832,Urban,Premium,1366,0.0,727.0,5.0,Poor,Yes,Rarely,House,187.0
34.0,Female,1436.0,,High School,36.64840006299069,Rural,Comprehensive,516,0.0,826.0,1.0,Poor,No,Rarely,House,651.0
50.0,Male,33936.0,,Master's,5.893445519660075,Suburban,Basic,1768,0.0,505.0,6.0,Poor,No,Monthly,Condo,339.0
44.0,Female,28059.0,4.0,PhD,14.959583222273876,Suburban,Premium,1153,0.0,795.0,6.0,Poor,Yes,Weekly,Apartment,721.0
18.0,Male,26897.0,1.0,Master's,23.711373826127367,Urban,Basic,1502,0.0,519.0,8.0,Poor,No,Daily,Apartment,519.0
43.0,Male,34621.0,4.0,PhD,26.92336031019489,Suburban,Premium,1487,3.0,,9.0,Poor,Yes,Monthly,Condo,1098.0
30.0,Male,38642.0,,Master's,35.87961452540343,Urban,Basic,1423,0.0,331.0,5.0,Average,Yes,Monthly,House,4535.0
53.0,Male,9265.0,3.0,High School,10.81236601992346,Urban,Comprehensive,1115,2.0,,6.0,Good,Yes,Weekly,Apartment,801.0
,Male,52770.0,4.0,High School,28.56623776859644,Rural,Premium,488,3.0,449.0,1.0,Poor,No,Weekly,Apartment,939.0
60.0,Male,39731.0,1.0,Master's,14.120499242666224,Rural,Basic,230,0.0,683.0,6.0,Good,No,Monthly,House,486.0
54.0,Female,,2.0,Bachelor's,18.068931632253783,Suburban,Basic,379,0.0,381.0,2.0,Poor,Yes,Monthly,House,537.0
49.0,Male,6969.0,3.0,Bachelor's,37.81723006840643,Suburban,Basic,1530,0.0,444.0,8.0,Poor,No,Weekly,Apartment,704.0
36.0,Female,459.0,0.0,PhD,10.849497579488997,Suburban,Premium,633,3.0,761.0,6.0,Average,No,Monthly,Condo,1337.0
38.0,Female,10856.0,0.0,PhD,20.284766056697293,Rural,Premium,586,0.0,,5.0,Poor,No,Rarely,Condo,66.0
37.0,Male,64482.0,0.0,PhD,17.83490686508175,Urban,Comprehensive,1602,0.0,394.0,4.0,Good,No,Monthly,House,485.0
26.0,Female,13761.0,0.0,Master's,48.3633573266541,Urban,Comprehensive,1056,1.0,476.0,7.0,Average,No,Daily,Apartment,476.0
57.0,Male,27987.0,2.0,High School,36.96535662527896,Rural,Comprehensive,725,0.0,672.0,8.0,Good,Yes,Rarely,Condo,1210.0
39.0,Female,17559.0,0.0,Bachelor's,51.27798024052083,Urban,Comprehensive,690,0.0,706.0,4.0,Poor,No,Weekly,Apartment,1419.0
34.0,Male,43788.0,1.0,Master's,29.94618887949768,Rural,Basic,1108,0.0,525.0,9.0,Good,Yes,Weekly,House,273.0
20.0,Female,39715.0,3.0,High School,24.156836455091813,Suburban,Comprehensive,1724,0.0,491.0,5.0,Average,No,Weekly,Condo,893.0
,Male,7833.0,3.0,PhD,38.69496574759935,Rural,Basic,219,1.0,456.0,5.0,Average,No,Monthly,Condo,76.0
56.0,Male,18095.0,0.0,High School,,Urban,Basic,1477,0.0,616.0,5.0,Good,No,Monthly,House,130.0
31.0,Female,44734.0,0.0,Master's,42.85933949138497,Rural,Basic,1277,0.0,662.0,6.0,Poor,No,Weekly,Apartment,586.0
18.0,Male,26889.0,0.0,Bachelor's,17.95942850568961,Suburban,Premium,599,0.0,835.0,2.0,Good,No,Weekly,Condo,651.0
32.0,Female,2384.0,4.0,PhD,11.69987059079951,Urban,Basic,1325,2.0,796.0,8.0,Poor,Yes,Daily,Condo,1485.0
63.0,Male,33226.0,1.0,PhD,39.27758153746788,Rural,Basic,1646,0.0,,6.0,Average,Yes,Monthly,Apartment,1132.0
45.0,Female,48421.0,0.0,PhD,26.52754098383286,Urban,Basic,1175,0.0,,3.0,Average,No,Weekly,House,424.0
55.0,Female,66779.0,4.0,Bachelor's,34.71908255062648,Urban,Comprehensive,1380,0.0,402.0,6.0,Good,No,Rarely,House,1471.0
33.0,Female,34562.0,4.0,High School,10.45344310010577,Rural,Premium,152,2.0,756.0,9.0,Poor,Yes,Monthly,House,1059.0
42.0,Female,1589.0,0.0,PhD,,Rural,Basic,1201,1.0,703.0,1.0,Good,Yes,Monthly,Apartment,857.0
33.0,Female,91744.0,4.0,Bachelor's,49.9446698826655,Suburban,Comprehensive,296,0.0,324.0,7.0,Poor,Yes,Daily,House,1306.0
53.0,Female,3132.0,1.0,Bachelor's,38.62951747064313,Rural,Premium,1620,0.0,351.0,9.0,Average,Yes,Rarely,Apartment,265.0
32.0,Female,,2.0,High School,40.9145388878709,Rural,Comprehensive,925,0.0,844.0,4.0,,No,Weekly,Condo,2476.0
28.0,Male,10182.0,1.0,Master's,23.908999497868965,Suburban,Comprehensive,425,1.0,,6.0,Average,No,Weekly,Apartment,944.0
26.0,Female,34403.0,0.0,PhD,35.87967798864857,Urban,Premium,872,0.0,,3.0,Average,Yes,Monthly,Condo,612.0
51.0,Female,29257.0,3.0,High School,16.569759209641948,Rural,Premium,1400,1.0,467.0,8.0,Good,No,Rarely,Condo,846.0
57.0,Male,114350.0,0.0,Master's,,Urban,Basic,1234,1.0,446.0,2.0,Poor,No,Daily,Apartment,581.0
45.0,Female,3727.0,4.0,Master's,34.90436761960236,Suburban,Basic,1926,4.0,766.0,5.0,Poor,No,Weekly,House,3198.0
62.0,Female,73337.0,2.0,PhD,30.68941229790433,Urban,Basic,724,1.0,312.0,3.0,Good,No,Daily,Condo,1494.0
62.0,Female,21273.0,,Bachelor's,41.07442758180285,Rural,Basic,991,0.0,363.0,6.0,Poor,Yes,Daily,Apartment,1571.0
21.0,Female,45161.0,1.0,PhD,47.05151002268739,Suburban,Premium,476,0.0,647.0,5.0,Average,Yes,Rarely,Condo,461.0
53.0,Male,40491.0,2.0,High School,18.92725181799373,Rural,Basic,540,0.0,567.0,5.0,,No,Daily,Apartment,997.0
20.0,Male,8098.0,1.0,Master's,22.23185021395678,Suburban,Basic,1493,0.0,,9.0,Good,No,Rarely,Apartment,922.0
31.0,Male,18693.0,1.0,PhD,11.235680563472004,Urban,Basic,255,0.0,658.0,6.0,Average,No,Weekly,House,2782.0
39.0,Male,45901.0,0.0,PhD,42.7171681213537,Urban,Basic,1092,0.0,766.0,3.0,Average,Yes,Rarely,House,821.0
33.0,Male,10017.0,0.0,High School,36.24291165137946,Urban,Premium,919,0.0,508.0,4.0,Poor,Yes,Daily,Condo,926.0
55.0,Male,14086.0,0.0,Master's,41.72438807095213,Urban,Comprehensive,1245,0.0,652.0,8.0,Average,No,Monthly,Condo,486.0
60.0,Female,16081.0,0.0,PhD,33.792769502137794,Urban,Premium,1835,0.0,576.0,6.0,Good,No,Monthly,Apartment,1263.0
37.0,Male,6941.0,1.0,Bachelor's,20.096987183565503,Suburban,Basic,397,1.0,789.0,8.0,Average,No,Daily,House,753.0
57.0,Male,11928.0,4.0,PhD,26.672137968878484,Suburban,Premium,242,0.0,832.0,5.0,Average,No,Rarely,Condo,2902.0
59.0,Female,40930.0,3.0,Master's,38.45623095790059,Rural,Comprehensive,923,1.0,,2.0,Good,Yes,Daily,Apartment,1032.0
25.0,Female,45610.0,3.0,Bachelor's,37.77487975397573,Rural,Comprehensive,689,0.0,804.0,3.0,Good,Yes,Monthly,House,1377.0
31.0,Female,28785.0,2.0,Master's,39.60783518145059,Rural,Basic,1134,1.0,562.0,6.0,Average,No,Daily,Apartment,23.0
22.0,Female,34827.0,,Bachelor's,20.33703717245352,Rural,Comprehensive,1568,0.0,473.0,2.0,Average,Yes,Daily,House,1754.0
62.0,Female,2098.0,4.0,Bachelor's,22.14791650553656,Urban,Basic,1916,0.0,710.0,9.0,Good,Yes,Daily,Condo,498.0
30.0,Male,32614.0,3.0,PhD,32.13809707446487,Rural,Comprehensive,1315,0.0,431.0,9.0,Good,Yes,Weekly,House,473.0
18.0,Male,143970.0,,PhD,13.080087142971804,Suburban,Basic,253,0.0,391.0,2.0,Average,Yes,Weekly,Condo,1557.0
23.0,Female,8608.0,2.0,High School,8.003514317962273,Suburban,Comprehensive,1381,0.0,779.0,4.0,Good,Yes,Rarely,House,1360.0
45.0,Female,736.0,2.0,High School,,Rural,Premium,965,1.0,669.0,2.0,Average,No,Rarely,House,1253.0
51.0,Male,10022.0,2.0,Master's,5.945594674726698,Rural,Basic,779,1.0,790.0,3.0,Poor,No,Daily,Condo,1677.0
58.0,Male,29372.0,,PhD,19.615327821822834,Urban,Premium,1231,2.0,751.0,8.0,Average,No,Monthly,House,496.0
21.0,Male,3356.0,4.0,Master's,23.416875541234106,Urban,Comprehensive,760,0.0,496.0,5.0,Average,Yes,Daily,House,454.0
33.0,Female,,1.0,Bachelor's,43.92614585074749,Rural,Premium,1059,2.0,,6.0,Good,No,Daily,Condo,2193.0
31.0,Female,26897.0,4.0,High School,28.04908325893959,Suburban,Comprehensive,1130,0.0,567.0,4.0,Average,Yes,Rarely,Condo,474.0
19.0,Female,20360.0,0.0,High School,31.149546862117106,Urban,Basic,705,0.0,438.0,2.0,Poor,No,Weekly,Condo,1302.0
30.0,Female,6118.0,2.0,High School,49.93414060614022,Urban,Premium,557,0.0,,5.0,Average,No,Rarely,Condo,1181.0
24.0,Male,3910.0,3.0,Bachelor's,21.14752286059709,Suburban,Premium,750,0.0,809.0,4.0,Poor,No,Rarely,House,2973.0
44.0,Female,18762.0,,Bachelor's,40.08689054726372,Urban,Premium,1395,0.0,627.0,1.0,Average,No,Rarely,Condo,978.0
39.0,Male,66522.0,4.0,Master's,51.75489879949487,Rural,Premium,1617,0.0,661.0,6.0,Good,Yes,Daily,Apartment,49.0
54.0,Male,62490.0,4.0,High School,40.41361929799922,Urban,Basic,855,0.0,432.0,8.0,Poor,Yes,Weekly,Condo,1307.0
34.0,Female,83356.0,1.0,Master's,7.893814129105922,Suburban,Basic,557,0.0,,4.0,Poor,No,Weekly,House,110.0
57.0,Female,20583.0,1.0,Master's,41.056785542308425,Suburban,Comprehensive,898,2.0,491.0,8.0,Average,Yes,Weekly,House,303.0
47.0,Female,80907.0,2.0,High School,37.97770396769126,Rural,Premium,535,2.0,,9.0,Good,Yes,Monthly,Condo,2176.0
37.0,Female,,1.0,Master's,21.7264083463578,Urban,Basic,1051,1.0,632.0,8.0,Poor,No,Weekly,Condo,220.0
59.0,Male,14094.0,4.0,Master's,39.56071233592281,Urban,Basic,768,0.0,580.0,7.0,Poor,Yes,Weekly,Apartment,1305.0
18.0,Male,1268.0,3.0,Master's,20.9125937804954,Urban,Basic,535,0.0,633.0,2.0,Average,No,Rarely,House,2314.0
53.0,Male,27982.0,3.0,PhD,25.633009481278297,Suburban,Comprehensive,610,1.0,722.0,6.0,Poor,No,Rarely,House,447.0
52.0,Female,15983.0,0.0,Bachelor's,45.06962076193394,Urban,Basic,863,0.0,,7.0,Good,No,Monthly,Apartment,586.0
39.0,Female,61848.0,2.0,PhD,,Suburban,Basic,1828,0.0,607.0,9.0,Good,No,Weekly,Condo,2493.0
41.0,Male,49724.0,3.0,Master's,43.78497210865525,Suburban,Comprehensive,191,0.0,843.0,5.0,Good,Yes,Rarely,Apartment,391.0
38.0,Male,,0.0,PhD,,Suburban,Premium,1163,2.0,463.0,7.0,Average,Yes,Rarely,House,740.0
20.0,Female,115596.0,1.0,High School,39.48404156128596,Suburban,Premium,421,2.0,709.0,9.0,Poor,No,Monthly,House,1917.0
49.0,Female,18644.0,0.0,PhD,26.615639078171498,Suburban,Premium,466,2.0,644.0,9.0,Good,No,Rarely,Condo,1057.0
31.0,Female,5094.0,1.0,Master's,35.92796171310861,Suburban,Premium,866,3.0,701.0,5.0,Good,Yes,Monthly,House,1703.0
,Female,,3.0,Bachelor's,,Suburban,Basic,621,3.0,442.0,2.0,Average,Yes,Rarely,Condo,964.0
52.0,Male,30226.0,4.0,Master's,14.442289306210784,Urban,Basic,446,0.0,464.0,2.0,Average,Yes,Weekly,Apartment,1052.0
45.0,Female,36920.0,1.0,Master's,50.1756390036741,Suburban,Premium,414,0.0,514.0,9.0,Average,Yes,Daily,Condo,342.0
20.0,Male,66363.0,0.0,Master's,18.632192120851688,Urban,Basic,1793,0.0,815.0,6.0,Poor,No,Monthly,Apartment,101.0
38.0,Female,1164.0,2.0,Master's,5.251522244471268,Suburban,Premium,156,2.0,598.0,5.0,Average,Yes,Monthly,House,180.0
39.0,Female,16652.0,1.0,High School,17.85725959864199,Rural,Premium,711,1.0,676.0,1.0,Average,Yes,Rarely,Condo,474.0
46.0,Male,67554.0,2.0,PhD,26.93610810206829,Suburban,Comprehensive,698,2.0,833.0,6.0,Good,Yes,Rarely,Apartment,132.0
51.0,Female,2989.0,4.0,High School,35.93859151440257,Urban,Premium,1642,1.0,446.0,9.0,Good,Yes,Daily,Condo,1601.0
25.0,Female,6543.0,1.0,PhD,36.874751602818776,Rural,Premium,1378,1.0,,5.0,Poor,No,Daily,Condo,3158.0
22.0,Female,5534.0,3.0,Master's,24.78216928103564,Rural,Premium,1630,2.0,369.0,7.0,Average,No,Monthly,Condo,507.0
32.0,Female,94965.0,1.0,Master's,21.92440932401247,Suburban,Basic,995,0.0,397.0,6.0,Poor,No,Daily,Apartment,2918.0
53.0,Male,10820.0,4.0,Bachelor's,38.69691843844998,Rural,Basic,1401,0.0,378.0,1.0,Poor,No,Daily,House,49.0
29.0,Female,109488.0,1.0,PhD,35.44456431577271,Urban,Basic,1550,0.0,404.0,2.0,Average,No,Daily,House,953.0
36.0,Female,3532.0,2.0,PhD,,Suburban,Premium,1371,0.0,559.0,4.0,Good,No,Monthly,House,691.0
43.0,Female,18728.0,,High School,42.03941310961078,Urban,Premium,1486,3.0,651.0,2.0,Average,No,Weekly,Condo,1610.0
22.0,Male,11844.0,2.0,Master's,18.917172146334888,Urban,Premium,1750,0.0,645.0,3.0,Poor,No,Rarely,Condo,2156.0
58.0,Female,87568.0,1.0,Master's,31.881074033923746,Rural,Comprehensive,1030,3.0,520.0,1.0,Poor,No,Daily,Apartment,150.0
52.0,Male,12076.0,0.0,Bachelor's,16.739117799096828,Rural,Premium,435,1.0,785.0,6.0,Average,Yes,Rarely,Apartment,619.0
31.0,Female,120143.0,3.0,Bachelor's,5.065181577131554,Rural,Basic,1918,0.0,311.0,3.0,Poor,No,Weekly,House,2075.0
31.0,Male,38335.0,,PhD,21.78813895962454,Urban,Comprehensive,547,0.0,674.0,1.0,Poor,Yes,Monthly,Condo,1669.0
59.0,Female,486.0,4.0,Master's,49.75861000846608,Suburban,Premium,1727,2.0,748.0,1.0,Average,Yes,Weekly,Condo,695.0
47.0,Male,35592.0,1.0,PhD,18.494575795912144,Urban,Premium,1372,0.0,695.0,3.0,Good,No,Weekly,House,879.0
49.0,Male,52785.0,4.0,Bachelor's,18.404477124421827,Suburban,Premium,296,0.0,486.0,8.0,Average,No,Weekly,Condo,39.0
36.0,Male,2718.0,0.0,Bachelor's,29.382916403134267,Urban,Comprehensive,1089,3.0,,7.0,Average,No,Rarely,Condo,222.0
60.0,Female,1006.0,2.0,Bachelor's,14.47390866017241,Urban,Basic,1899,1.0,364.0,9.0,Average,No,Rarely,Apartment,2740.0
39.0,Female,30221.0,,PhD,26.966149621729866,Urban,Comprehensive,1088,0.0,571.0,9.0,Poor,No,Daily,Apartment,861.0
59.0,Female,48918.0,1.0,Bachelor's,6.776416438133355,Rural,Basic,1521,0.0,464.0,8.0,Average,No,Monthly,Apartment,409.0
30.0,Male,1313.0,2.0,Master's,21.34126957446695,Rural,Basic,1238,0.0,424.0,6.0,Good,Yes,Rarely,Apartment,1447.0
59.0,Male,69904.0,2.0,Bachelor's,21.94763802150133,Suburban,Premium,247,0.0,827.0,5.0,Average,Yes,Daily,Condo,289.0
49.0,Male,14721.0,1.0,PhD,19.494483891498103,Rural,Premium,228,2.0,310.0,8.0,Good,Yes,Monthly,House,649.0
33.0,Male,10891.0,0.0,High School,7.9392448271695875,Rural,Premium,1017,0.0,766.0,8.0,Poor,No,Rarely,House,1035.0
57.0,Female,3534.0,2.0,Master's,32.59435807811137,Urban,Basic,226,2.0,668.0,5.0,Good,No,Monthly,Condo,588.0
61.0,Female,53664.0,4.0,Master's,28.56942613181756,Suburban,Premium,1268,2.0,350.0,8.0,Good,Yes,Weekly,House,2239.0
33.0,Male,74963.0,4.0,Master's,16.316080927125228,Suburban,Comprehensive,271,0.0,477.0,8.0,Average,No,Rarely,Apartment,2066.0
25.0,Male,,4.0,Master's,35.59897575696665,Urban,Comprehensive,517,1.0,552.0,1.0,Good,No,Daily,Apartment,119.0
26.0,Female,23019.0,3.0,PhD,42.488876100826666,Urban,Premium,1034,0.0,652.0,9.0,Average,Yes,Monthly,Apartment,769.0
20.0,Male,2148.0,4.0,PhD,37.65743651494887,Urban,Comprehensive,471,0.0,528.0,8.0,,No,Weekly,Apartment,880.0
45.0,Male,14056.0,1.0,PhD,19.48319452412285,Rural,Premium,1392,0.0,757.0,8.0,Average,Yes,Weekly,House,3384.0
47.0,Female,6095.0,4.0,High School,9.844894879659496,Urban,Premium,340,0.0,778.0,5.0,Poor,No,Weekly,Apartment,3166.0
45.0,Male,45637.0,1.0,PhD,20.8579919185402,Urban,Premium,620,1.0,624.0,5.0,Poor,Yes,Daily,House,2538.0
32.0,Male,31008.0,1.0,High School,6.928784084842175,Suburban,Comprehensive,1030,0.0,745.0,2.0,Poor,Yes,Daily,Apartment,881.0
39.0,Male,95913.0,0.0,High School,25.974226794251287,Suburban,Basic,808,1.0,446.0,2.0,Poor,Yes,Monthly,Apartment,1036.0
28.0,Male,1048.0,3.0,PhD,18.878407308168963,Suburban,Comprehensive,1298,3.0,784.0,9.0,Poor,No,Monthly,Apartment,1724.0
64.0,Female,127010.0,0.0,Master's,21.979350049625417,Urban,Premium,1615,0.0,695.0,1.0,Average,No,Monthly,Apartment,150.0
36.0,Male,34392.0,0.0,High School,17.3326771195021,Rural,Comprehensive,745,1.0,477.0,4.0,Good,No,Weekly,House,535.0
34.0,Female,10015.0,3.0,PhD,18.6779880503041,Rural,Premium,446,0.0,646.0,9.0,Average,No,Daily,Condo,3849.0
22.0,Female,24484.0,3.0,PhD,22.933982271817104,Rural,Premium,1112,1.0,678.0,9.0,Poor,No,Daily,Apartment,1401.0
52.0,Female,1804.0,3.0,High School,14.15972518548056,Rural,Comprehensive,1711,0.0,486.0,8.0,Average,Yes,Daily,House,1946.0
52.0,Female,23982.0,3.0,High School,14.959506812244229,Urban,Basic,1385,0.0,,4.0,Poor,No,Weekly,Condo,556.0
22.0,Female,25563.0,1.0,Bachelor's,22.179630104248552,Rural,Basic,825,0.0,667.0,8.0,Poor,Yes,Weekly,Apartment,3300.0
58.0,Female,72844.0,0.0,PhD,21.77345160038407,Urban,Comprehensive,389,2.0,794.0,3.0,Poor,Yes,Monthly,Condo,261.0
59.0,Male,2271.0,0.0,Master's,38.08571049384469,Suburban,Comprehensive,1016,2.0,414.0,3.0,Good,No,Rarely,Condo,2077.0
55.0,Female,24280.0,2.0,Master's,18.91206988030268,Urban,Premium,538,1.0,,3.0,Good,Yes,Daily,Apartment,1087.0
38.0,Female,82914.0,0.0,PhD,52.12307553534472,Suburban,Basic,200,2.0,617.0,8.0,Poor,No,Monthly,House,1772.0
64.0,Female,15796.0,4.0,Bachelor's,17.58896477476881,Rural,Comprehensive,1679,2.0,,3.0,Poor,No,Weekly,Apartment,1081.0
63.0,Female,39734.0,3.0,Master's,,Rural,Comprehensive,1764,0.0,830.0,2.0,Average,Yes,Daily,Condo,2175.0
51.0,Male,,3.0,Master's,35.44341346415306,Rural,Comprehensive,1551,1.0,372.0,5.0,Average,No,Rarely,Condo,612.0
63.0,Female,17056.0,1.0,Bachelor's,20.27665376518856,Urban,Comprehensive,1011,0.0,696.0,1.0,Good,No,Daily,Condo,1003.0
31.0,Male,93882.0,0.0,PhD,6.926818426054783,Rural,Comprehensive,1654,0.0,,5.0,Poor,No,Weekly,Apartment,119.0
29.0,Male,1879.0,1.0,PhD,21.58254002185117,Urban,Comprehensive,995,0.0,467.0,4.0,Poor,No,Weekly,House,638.0
,Male,1389.0,3.0,Bachelor's,24.019601212474527,Urban,Comprehensive,1862,0.0,590.0,3.0,Poor,Yes,Monthly,House,1795.0
41.0,Male,35493.0,3.0,Bachelor's,32.71409980973368,Suburban,Basic,1419,0.0,774.0,5.0,Average,No,Rarely,Apartment,1052.0
52.0,Male,125063.0,0.0,Master's,31.65001979454804,Suburban,Premium,617,2.0,842.0,2.0,Average,No,Daily,Apartment,2750.0
57.0,Male,45111.0,2.0,Master's,3.1609655922747075,Urban,Comprehensive,328,1.0,609.0,7.0,Good,Yes,Daily,Condo,784.0
52.0,Female,26292.0,0.0,Master's,11.727080682464251,Urban,Premium,1529,0.0,382.0,2.0,Average,Yes,Rarely,Apartment,2750.0
20.0,Male,65980.0,0.0,Master's,16.06633211465931,Urban,Premium,934,1.0,677.0,3.0,Poor,No,Daily,Condo,115.0
35.0,Female,32627.0,4.0,PhD,35.876341420165744,Urban,Basic,570,2.0,348.0,5.0,Average,No,Weekly,Apartment,1037.0
61.0,Female,27843.0,1.0,High School,25.793624349760343,Rural,Basic,624,0.0,,7.0,Good,No,Weekly,Condo,966.0
57.0,Male,24892.0,3.0,High School,13.958653827954809,Rural,Premium,1542,0.0,772.0,1.0,Good,Yes,Rarely,House,1705.0
55.0,Female,2927.0,3.0,High School,16.867447456463253,Rural,Comprehensive,837,0.0,454.0,2.0,Poor,No,Daily,Apartment,1146.0
37.0,Male,39768.0,2.0,Master's,34.38573477450323,Suburban,Comprehensive,1789,1.0,,8.0,Poor,Yes,Monthly,Apartment,28.0
36.0,Male,45652.0,2.0,PhD,50.64123162867866,Suburban,Premium,510,0.0,772.0,6.0,Poor,No,Monthly,Apartment,494.0
49.0,Male,57013.0,,Master's,11.869031109791132,Urban,Basic,1823,0.0,395.0,8.0,Average,No,Daily,Apartment,1140.0
35.0,Female,121601.0,4.0,PhD,50.06695933050585,Urban,Comprehensive,1876,0.0,495.0,9.0,Poor,Yes,Daily,House,1838.0
45.0,Female,93989.0,3.0,Master's,8.263915756740387,Suburban,Comprehensive,919,1.0,472.0,9.0,Average,Yes,Daily,Apartment,3715.0
34.0,Male,3357.0,1.0,Master's,30.96729080840409,Rural,Premium,390,0.0,813.0,3.0,Average,No,Monthly,Condo,3357.0
41.0,Female,86867.0,0.0,Master's,21.85899023139896,Rural,Basic,558,0.0,652.0,3.0,Good,No,Rarely,House,150.0
47.0,Female,25458.0,4.0,High School,12.926598548028196,Suburban,Basic,1903,5.0,739.0,7.0,Good,No,Monthly,Apartment,2578.0
52.0,Female,899.0,3.0,PhD,15.049168343134456,Rural,Comprehensive,137,0.0,683.0,8.0,Poor,No,Rarely,Condo,4027.0
50.0,Male,5839.0,0.0,Bachelor's,39.64153775238673,Urban,Basic,1115,0.0,816.0,8.0,Poor,Yes,Daily,Apartment,35.0
58.0,Male,122411.0,2.0,Bachelor's,,Suburban,Comprehensive,876,1.0,442.0,5.0,Good,No,Monthly,House,489.0
49.0,Male,629.0,0.0,Master's,,Suburban,Basic,769,2.0,699.0,1.0,Poor,Yes,Monthly,House,447.0
46.0,Female,26776.0,2.0,Master's,46.73497601260211,Urban,Comprehensive,1145,0.0,641.0,6.0,Good,No,Daily,Apartment,1045.0
,Female,712.0,4.0,Bachelor's,30.53976263293876,Urban,Premium,818,0.0,581.0,6.0,Poor,No,Monthly,Apartment,28.0
40.0,Female,1335.0,1.0,PhD,16.717534096542224,Rural,Basic,254,0.0,467.0,2.0,Poor,No,Rarely,Apartment,919.0
22.0,Male,2788.0,4.0,Master's,22.38843545330541,Rural,Comprehensive,867,2.0,555.0,4.0,Poor,Yes,Rarely,Condo,30.0
38.0,Female,62714.0,,Bachelor's,21.824848600856367,Rural,Comprehensive,386,2.0,593.0,6.0,,No,Rarely,House,1266.0
46.0,Female,28280.0,0.0,Master's,5.23893599470535,Urban,Comprehensive,627,1.0,,5.0,Poor,Yes,Rarely,Condo,1114.0
52.0,Female,27249.0,2.0,Master's,31.44983566877352,Urban,Premium,1365,0.0,827.0,7.0,Average,Yes,Monthly,House,612.0
24.0,Male,1026.0,1.0,Master's,14.865490947259342,Urban,Comprehensive,1423,1.0,787.0,2.0,Poor,Yes,Daily,Apartment,20.0
57.0,Female,10350.0,0.0,Bachelor's,21.41284070193424,Suburban,Comprehensive,553,0.0,558.0,2.0,Poor,Yes,Weekly,Condo,981.0
38.0,Male,14094.0,0.0,PhD,16.471227726571193,Suburban,Comprehensive,1693,0.0,766.0,3.0,Average,No,Weekly,House,1708.0
57.0,Male,1003.0,4.0,PhD,37.85630165238162,Suburban,Comprehensive,1120,0.0,439.0,8.0,Poor,Yes,Weekly,Condo,596.0
43.0,Male,37880.0,0.0,Bachelor's,30.753398505276063,Urban,Premium,569,1.0,812.0,1.0,Average,No,Monthly,Condo,726.0
54.0,Female,38255.0,4.0,Bachelor's,30.15591550920105,Suburban,Basic,346,1.0,593.0,3.0,Average,No,Rarely,House,527.0
54.0,Female,101.0,3.0,Master's,23.170936944854446,Rural,Premium,1641,1.0,668.0,7.0,Good,Yes,Daily,House,565.0
49.0,Female,45973.0,2.0,PhD,11.655039877314795,Rural,Premium,614,0.0,772.0,7.0,Good,No,Daily,Condo,1044.0
19.0,Male,131217.0,4.0,Bachelor's,11.519787080109529,Rural,Basic,1354,0.0,363.0,9.0,Average,No,Weekly,Apartment,835.0
36.0,Male,115987.0,0.0,PhD,25.97415964132093,Rural,Premium,1452,0.0,434.0,6.0,Poor,Yes,Rarely,Apartment,917.0
19.0,Female,52563.0,3.0,PhD,50.1898759060995,Urban,Basic,1087,0.0,712.0,4.0,Average,Yes,Monthly,Apartment,3927.0
48.0,Male,84469.0,0.0,High School,41.26393653332367,Suburban,Basic,170,0.0,474.0,2.0,Average,Yes,Weekly,House,28.0
46.0,Female,27405.0,2.0,High School,14.45703792256348,Rural,Premium,1593,0.0,687.0,8.0,Poor,No,Weekly,House,584.0
50.0,Female,53697.0,,Master's,48.83519886477318,Rural,Premium,747,1.0,797.0,6.0,Average,No,Daily,House,50.0
36.0,Male,116285.0,2.0,Bachelor's,16.637705787811132,Urban,Comprehensive,800,1.0,747.0,3.0,Good,No,Weekly,Condo,343.0
35.0,Female,28193.0,,Master's,,Rural,Comprehensive,574,1.0,482.0,2.0,Good,Yes,Daily,House,1217.0
41.0,Female,149865.0,4.0,Master's,21.8781141394122,Rural,Comprehensive,1694,1.0,838.0,6.0,,No,Daily,House,2603.0
60.0,Female,143831.0,2.0,Bachelor's,,Rural,Comprehensive,150,0.0,356.0,7.0,Good,No,Daily,Condo,558.0
57.0,Male,5946.0,3.0,Master's,50.18584057401943,Urban,Premium,705,2.0,629.0,8.0,Average,Yes,Daily,Apartment,1718.0
49.0,Male,47645.0,0.0,Master's,12.485740548757706,Suburban,Comprehensive,1179,0.0,335.0,8.0,Good,Yes,Weekly,Condo,876.0
39.0,Female,8082.0,2.0,Master's,48.3715824311718,Urban,Premium,1738,2.0,523.0,2.0,Poor,No,Daily,Condo,1377.0
